Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
979e02dd-68ba-4009-921b-a9858ace2c70,2022-11-15 06:34:04,116.149.26.214,170.25.178.102,Mozilla/5.0 (Windows 95; hi-IN; rv:1.9.2.20) Gecko/2023-02-09 09:16:27 Firefox/3.6.4,DDoS,Critical,True,Begin away room instead material risk loss.,Contained
ae27e3a4-c2ac-4564-a8df-40965c35289c,2021-09-09 21:28:17,176.18.129.47,119.195.3.113,Opera/8.19.(Windows NT 6.1; br-FR) Presto/2.9.176 Version/10.00,Ransomware,Critical,False,I can detail meet all guess.,Eradicated
a4d423ae-7fc3-4801-87b5-8a9c68d6c2ec,2023-05-12 00:42:54,24.135.155.179,183.45.55.176,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/42.0.879.0 Safari/534.1",DDoS,High,False,Detail authority PM head tonight industry.,Blocked
ca57b36d-c58c-4e69-bee7-4f1467b9daaa,2020-04-24 16:07:03,155.143.191.118,114.32.149.84,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.15.1 (KHTML, like Gecko) Version/5.1 Safari/535.15.1",Phishing,Critical,False,He apply feeling husband reach wish.,Recovered
52cf1924-6b82-40b5-be16-d153186ee3a1,2023-01-21 07:10:32,117.67.255.1,116.234.155.192,Opera/8.90.(Windows NT 4.0; quz-PE) Presto/2.9.187 Version/10.00,Insider Threat,High,False,Reflect experience forward government born think sort.,Contained
49833fd2-993e-47c0-919e-de94c76fd69a,2023-08-05 15:36:30,190.28.184.127,83.26.212.55,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/63.0.847.0 Safari/532.2",Malware,Critical,False,Crime involve two air.,Contained
4e19d4b7-cd0a-4a4f-a54b-f75ca35ab340,2023-08-07 02:15:32,163.47.201.189,92.157.49.146,Opera/8.27.(Windows NT 6.0; sat-IN) Presto/2.9.178 Version/11.00,Ransomware,Critical,False,Player case attorney from.,Blocked
36182750-4024-4692-b6f8-f72cb64b1ccc,2023-10-13 02:41:18,164.42.2.8,201.198.68.244,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.32.7 (KHTML, like Gecko) Version/4.0.1 Safari/535.32.7",Ransomware,Critical,False,Cause Mr her vote hour star.,Blocked
046ea6b8-56f4-4c5f-850b-761d61ebbf31,2021-03-26 18:52:59,28.48.19.90,135.138.28.173,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ve-ZA) AppleWebKit/534.28.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.28.4",Phishing,Critical,False,Late name activity design during child professional.,Blocked
1279e7ce-eccc-4f72-8ca4-26652ba07b9c,2020-01-28 05:55:33,221.115.205.89,11.35.24.16,Mozilla/5.0 (Android 5.0.1; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,Insider Threat,Medium,False,Since always board happen according sing now toward.,Recovered
d4c36573-d88e-48bb-9785-d1ad10a3625f,2021-05-10 00:54:44,79.126.163.12,11.38.204.67,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8 rv:4.0; ta-LK) AppleWebKit/532.28.2 (KHTML, like Gecko) Version/5.0.5 Safari/532.28.2",Insider Threat,Critical,False,Chance southern concern individual save accept defense.,Eradicated
d4f727c8-9fbe-41c6-b2b8-1f8085ab4b5b,2021-02-12 22:20:13,191.98.195.82,126.82.98.186,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.49.2 (KHTML, like Gecko) Version/4.0.1 Safari/531.49.2",Phishing,Critical,False,Receive entire movement.,Blocked
e272bd52-43b0-4b43-b3f8-4b7b96196206,2022-07-07 00:47:15,195.13.132.139,176.0.255.207,Mozilla/5.0 (Android 2.3.7; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,Insider Threat,Medium,False,Of thus civil plant heart who central.,Blocked
d5c7d049-4288-4975-994f-08ca4dc80e18,2021-07-12 02:08:37,199.202.89.109,59.246.88.200,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.49.5 (KHTML, like Gecko) Version/5.1 Safari/532.49.5",DDoS,Critical,False,Manage rest figure politics glass country.,Contained
0d672ae3-2f3a-4abf-b80e-9ea4e5962467,2022-09-09 12:42:54,31.112.58.111,103.28.184.235,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2019-08-30 18:05:28 Firefox/3.6.8,Phishing,Critical,False,Easy feeling little beat break those.,Contained
5e4b5231-c1b9-4ebc-b330-ea0d320d0c55,2021-02-23 08:50:03,76.136.206.169,57.86.202.33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/58.0.806.0 Safari/534.2",Insider Threat,Critical,False,Note give floor recent.,Contained
21390bf4-5199-4e36-8c35-e8df09dbf596,2023-01-15 00:59:38,160.159.28.95,155.193.153.96,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ar-SA) AppleWebKit/531.25.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.25.7",Phishing,Low,False,View become first benefit foot yes discussion tax.,Contained
a5b585e4-cd2c-44c3-8037-24960b1d1131,2023-08-01 13:20:29,174.242.92.134,133.12.59.174,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/62.0.893.0 Mobile/47X699 Safari/534.2",Phishing,High,False,Low project investment include reduce.,Recovered
3bf5a859-a10e-4acd-b4e3-5edd232dddb1,2023-07-14 09:49:23,32.225.142.162,205.169.117.41,Opera/9.81.(Windows NT 10.0; ayc-PE) Presto/2.9.168 Version/10.00,DDoS,Critical,False,Room per open school.,Eradicated
c05a23d0-5c4e-427c-9e9e-0492db83480b,2023-10-06 15:03:20,106.235.17.169,150.76.86.105,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:3.0; mai-IN) AppleWebKit/535.5.3 (KHTML, like Gecko) Version/5.0.1 Safari/535.5.3",Ransomware,High,False,Necessary modern rich middle three administration.,Recovered
ab090f66-e2ba-4560-ab18-254e91bd042d,2022-07-20 08:59:24,68.76.164.160,174.127.187.150,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; km-KH) AppleWebKit/531.47.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.47.7",Ransomware,Low,True,Fund method election possible.,Eradicated
2eac239e-8fb5-492f-94b1-c44e440821b7,2020-09-12 16:21:51,147.186.180.59,119.119.173.216,Opera/8.63.(X11; Linux i686; uz-UZ) Presto/2.9.165 Version/11.00,DDoS,High,True,Difference account amount lose suddenly foreign.,Blocked
abce5fec-1bd5-4fcc-a2ce-62d7f1546d7a,2024-01-17 06:09:50,115.181.158.47,62.245.43.203,Mozilla/5.0 (Windows NT 5.1; pl-PL; rv:1.9.0.20) Gecko/2017-11-04 22:49:46 Firefox/3.6.19,Phishing,Critical,False,Box business laugh push town.,Contained
1995f2e1-8da7-4d8e-b0aa-dc6f18a58dcd,2023-06-16 21:09:46,144.128.242.171,106.86.30.35,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.12.6 (KHTML, like Gecko) Version/4.0.2 Safari/534.12.6",DDoS,Low,False,Box much one population board we kid.,Recovered
c52c72df-5a8d-4f86-968c-07bb4558cae3,2022-11-14 15:46:56,118.104.167.121,213.226.118.153,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/26.0.821.0 Mobile/30L594 Safari/533.2",Phishing,Critical,False,Still ground imagine wife.,Contained
2bec21d5-9230-443d-8785-082dbab6b26e,2023-10-07 08:19:24,158.9.243.212,199.180.114.160,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0),Malware,Low,False,Return society card order eight collection.,Contained
fca49aaf-fabc-4887-90e7-b46531329773,2023-03-02 02:15:32,223.212.151.28,79.226.159.215,Opera/8.34.(Windows NT 5.01; iu-CA) Presto/2.9.171 Version/10.00,Phishing,Medium,False,Pick choice recognize window.,Eradicated
62ed376d-94b9-4ad0-a8bc-54f446522e10,2021-01-07 19:36:53,218.254.183.209,48.154.72.164,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),Insider Threat,Critical,False,Meet well experience.,Recovered
ad80d512-7bad-47cb-b6ad-4176e8998240,2020-07-03 15:53:23,85.58.7.10,136.128.116.163,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/27.0.815.0 Mobile/58X536 Safari/536.1",Malware,Low,False,Wait society mention.,Eradicated
3c9eb78c-511c-464f-a686-64d677aa436c,2021-03-20 10:18:47,12.165.9.103,56.243.41.130,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; wo-SN) AppleWebKit/534.5.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.5.5",Ransomware,Low,False,Week radio it drop yard boy leader.,Blocked
71cd1ec8-e711-4bcd-9ed7-4c74f142a8ff,2020-11-04 07:37:47,217.173.175.153,172.9.64.80,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),Insider Threat,Critical,False,Wear camera line mission.,Blocked
16abe323-0299-4873-b9a4-4804893607a1,2024-01-30 05:23:34,22.200.159.80,199.21.17.96,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),Phishing,Medium,False,Management shoulder before someone they.,Recovered
ea650a90-3eef-48f7-b4c7-1fd2c5bb3eb8,2022-05-10 06:49:12,146.127.191.214,123.88.235.125,Mozilla/5.0 (Windows NT 5.1; el-GR; rv:1.9.0.20) Gecko/2016-07-05 18:43:15 Firefox/14.0,Phishing,Medium,False,Outside make station hour feel year.,Recovered
a166b12f-d042-41f9-9820-186961cc82cc,2022-08-22 08:06:27,98.134.180.109,216.60.236.97,Mozilla/5.0 (Android 4.0.3; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Ransomware,Low,False,Late garden network past argue police.,Blocked
3357a9b6-4cda-4304-b2e9-686ee8a1ffde,2022-02-21 06:33:00,157.65.51.13,72.126.35.217,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_8; rv:1.9.3.20) Gecko/2022-08-21 02:41:19 Firefox/3.6.1,Malware,High,False,Bank when dark pay board.,Eradicated
d6861519-82de-4e65-bda0-65142c35a920,2021-02-26 18:25:51,116.66.38.110,94.47.172.84,Opera/8.95.(Windows NT 5.01; rw-RW) Presto/2.9.161 Version/11.00,Phishing,Critical,False,Federal hear build article before south hair.,Eradicated
19ec2488-3908-4381-a6cc-b4a901ba9f35,2022-04-25 20:24:02,50.207.22.239,71.216.34.183,Opera/9.68.(X11; Linux i686; kw-GB) Presto/2.9.161 Version/12.00,DDoS,High,False,Wrong charge say.,Recovered
0fa229b7-b31f-4f08-bd50-ea3c57bec407,2022-02-03 16:45:34,111.44.45.131,96.120.159.55,Opera/8.27.(Windows CE; vi-VN) Presto/2.9.185 Version/10.00,Ransomware,Critical,False,State manage language.,Blocked
2490721d-fd3b-447d-aedb-ef6dc3b99dae,2022-06-09 12:09:11,204.18.94.120,30.244.82.19,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/27.0.845.0 Mobile/79G690 Safari/534.1",Insider Threat,Medium,False,Now goal continue remember forget.,Eradicated
544d64dd-1bea-4e3d-8ec2-2273b68d6b7d,2023-01-17 20:14:59,214.255.174.237,48.101.94.4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mn-MN) AppleWebKit/535.24.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.24.6",Insider Threat,Medium,False,Drop night people cup.,Contained
e563882a-5433-4f71-97b0-90ff01fb53ef,2022-11-27 20:36:42,50.179.211.66,162.102.183.197,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/26.0.831.0 Mobile/61N711 Safari/532.2",Insider Threat,Low,False,Of company community money.,Blocked
1f4c067e-2876-4ec7-8e10-af66579e926b,2020-05-04 05:14:48,163.14.52.2,177.7.220.92,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),Malware,Low,False,Recent final marriage room quickly visit.,Eradicated
10e666d4-22b0-42e1-ad04-c30d130b65c8,2021-03-01 07:41:53,163.31.86.143,105.14.125.69,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),Malware,Critical,False,Western quality whatever kitchen cover.,Contained
634f2cb9-7ec8-4985-bc64-ecd2e9487b4d,2020-10-31 20:26:22,75.33.106.153,203.152.195.130,Mozilla/5.0 (Windows NT 4.0; bo-CN; rv:1.9.2.20) Gecko/2011-04-26 22:23:56 Firefox/3.6.2,Malware,High,False,Thus smile space election rest apply respond such.,Blocked
8d78cd77-e434-48ad-b0ee-099aa93dc372,2021-04-12 08:00:34,49.117.38.221,101.45.103.209,Opera/8.42.(Windows CE; mi-NZ) Presto/2.9.179 Version/12.00,Malware,Low,False,Policy protect building health speak operation.,Eradicated
be198a82-8700-426a-8aa6-8f0831af71db,2023-01-17 22:49:41,177.156.240.135,112.80.208.104,Mozilla/5.0 (Windows CE; tk-TM; rv:1.9.1.20) Gecko/2014-05-20 11:20:49 Firefox/8.0,DDoS,High,False,Stand should usually expect stay off.,Contained
1af4e95e-15bf-4e4f-83e6-fccd8b6e4f70,2023-05-15 21:46:18,86.208.211.48,84.201.222.41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/53.0.881.0 Safari/535.0",Insider Threat,Critical,False,Decade reduce certainly Republican herself no.,Eradicated
c62735b2-9eb6-45b0-8316-05a9d7e8aa2d,2022-02-06 21:49:20,223.120.204.15,164.214.205.174,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/12.6m8899.0 Mobile/15C964 Safari/535.2",Malware,Low,False,Plan PM board police family training.,Contained
73f19c75-19d2-484f-824f-31a9ff0ee430,2022-04-09 01:15:21,20.55.185.150,219.9.208.190,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/57.0.873.0 Mobile/54C299 Safari/536.0",DDoS,High,False,Table choose time pay.,Blocked
d7aee428-3f8a-4e86-8319-1a35df8fb03f,2022-08-05 09:23:48,91.192.17.54,64.43.221.180,Opera/8.29.(X11; Linux i686; mi-NZ) Presto/2.9.160 Version/10.00,Malware,High,True,Push model despite great.,Eradicated
06c60039-e5f0-4edc-8c1a-eacf0ab1aeee,2021-01-01 19:46:18,196.150.236.244,56.210.254.177,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8 rv:3.0; gv-GB) AppleWebKit/534.50.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.50.6",Ransomware,Medium,False,Themselves thousand population own mouth share low company.,Recovered
bff74b18-3082-4ad5-8482-a84c677ceafa,2020-07-30 01:56:15,99.224.179.251,88.131.152.244,Opera/9.61.(Windows 98; gv-GB) Presto/2.9.180 Version/10.00,Insider Threat,Low,False,Collection concern how red lot.,Blocked
afeba69a-47db-4850-a532-a0f4f9e1fe8d,2023-03-19 02:51:39,36.75.94.159,146.156.96.130,Opera/8.46.(X11; Linux i686; ms-MY) Presto/2.9.172 Version/11.00,Insider Threat,Medium,False,Born thank realize.,Recovered
67051d6c-8085-4544-8feb-5f1dfa52bc36,2022-04-04 14:17:54,207.140.94.73,86.123.60.76,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:2.0; crh-UA) AppleWebKit/534.20.1 (KHTML, like Gecko) Version/4.1 Safari/534.20.1",Ransomware,Low,False,These strategy must couple guess street oil source.,Recovered
db70384f-d53c-4b45-87cb-cc28ae9d7dc1,2023-10-07 17:20:51,205.157.65.249,17.166.45.228,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; rv:1.9.2.20) Gecko/2023-06-21 21:47:06 Firefox/3.8,Insider Threat,High,False,These my increase beat figure level arm example.,Contained
cc5b99a7-c8d0-4056-ae8d-1ddb6c233f5c,2020-09-15 16:06:53,106.132.32.99,107.182.209.141,Opera/9.57.(X11; Linux i686; cmn-TW) Presto/2.9.162 Version/10.00,DDoS,High,False,Friend score key writer PM.,Eradicated
40d96fc0-d060-4357-a1f7-83a18c2659b5,2022-07-12 23:16:28,77.9.240.120,175.176.229.120,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kok-IN) AppleWebKit/534.24.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.24.1",Malware,Low,False,Foot tough game bar.,Eradicated
79b373c1-0fc0-4c4a-89ff-e9a079e310fe,2023-11-27 01:14:34,221.235.92.200,97.94.33.147,Opera/9.40.(X11; Linux x86_64; ka-GE) Presto/2.9.178 Version/11.00,Phishing,High,False,Pm chance eat box area station.,Contained
945ddd06-77fa-4e99-847b-a651e23d3494,2022-09-20 05:10:15,41.29.42.73,220.211.175.108,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),Ransomware,High,False,Effort north quickly enough near other prevent nor.,Blocked
9701cc79-49ff-44a4-bf13-fd17de836645,2023-09-13 17:25:09,32.93.200.159,89.177.11.56,Opera/8.65.(X11; Linux x86_64; es-CO) Presto/2.9.181 Version/11.00,DDoS,Critical,False,Down do behavior election best.,Eradicated
fbe5ad4f-153c-420d-9508-243c86e1cc2c,2022-05-03 05:16:09,198.133.226.99,18.126.233.250,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/60.0.841.0 Safari/535.0",Ransomware,Low,False,Practice east within but we full building.,Contained
d7c066eb-7fba-4e54-95e0-45768e700ada,2020-06-22 15:12:37,78.135.180.191,145.112.131.177,Opera/8.64.(Windows NT 4.0; byn-ER) Presto/2.9.187 Version/12.00,Insider Threat,Critical,True,However final size special line unit.,Recovered
7015f3bd-89ff-4232-89fd-1545d79d9343,2023-08-23 18:30:25,60.119.124.233,223.73.142.15,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),Insider Threat,Medium,True,Final forward plan success process culture against.,Recovered
fc79de95-5784-49a5-bc14-9efbb75cbda3,2022-10-06 12:54:45,217.120.157.235,191.172.219.154,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2014-10-07 15:41:22 Firefox/3.8,Malware,Critical,False,Blue bill seem human.,Blocked
70710870-c563-41cb-82f3-283161796a8b,2022-02-03 08:38:13,9.165.255.10,201.246.194.198,Mozilla/5.0 (Android 2.0.1; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,Ransomware,Low,False,Task stay hour shoulder hard approach politics.,Recovered
323db9b0-1012-4514-b63b-461ddd2db3f1,2020-01-30 00:44:11,191.187.198.231,125.120.184.218,Mozilla/5.0 (Android 8.1.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,DDoS,Critical,False,Foot follow college over course.,Blocked
929e8129-a3c8-4816-a090-39281e590c53,2020-04-26 07:45:30,109.249.80.31,150.78.168.125,Mozilla/5.0 (Windows NT 5.2; fi-FI; rv:1.9.0.20) Gecko/2020-04-07 21:35:29 Firefox/5.0,Ransomware,Critical,False,He simple beyond out card happy.,Blocked
a34198b7-1434-4024-8193-64247a090bd9,2021-05-23 09:50:32,36.146.71.253,35.185.244.31,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),DDoS,High,False,Relate measure stop yourself represent thought thank.,Contained
d63eccb0-8258-4de4-9474-6ef68269e525,2023-01-28 03:47:10,214.93.243.176,204.72.225.2,Mozilla/5.0 (Android 5.0.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,Ransomware,Critical,False,Woman court body edge art truth.,Recovered
ceef8269-9b89-4150-94b0-cc13d09db133,2023-03-07 19:49:19,78.194.226.166,13.200.237.119,Opera/9.97.(X11; Linux x86_64; nb-NO) Presto/2.9.183 Version/10.00,Malware,Critical,False,Soon never before song.,Eradicated
75ee4989-9055-416e-a1a6-6ac3236ed0ef,2023-08-12 15:42:01,140.187.222.156,97.120.72.129,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.847.0 Safari/535.0",Malware,High,False,Site arrive him probably since notice employee anything.,Blocked
837605f8-2334-436f-bb89-9eb782e8ea06,2023-08-27 21:59:54,34.134.56.195,102.189.255.210,Opera/9.76.(X11; Linux i686; unm-US) Presto/2.9.180 Version/12.00,Ransomware,Critical,True,Writer heavy someone least.,Contained
a3dc412c-3149-4c6c-8564-6e91a5531251,2021-02-13 02:24:05,174.99.43.254,125.124.33.145,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:5.0; ja-JP) AppleWebKit/535.40.1 (KHTML, like Gecko) Version/4.1 Safari/535.40.1",Ransomware,High,False,Always time what find seem effort.,Recovered
e1a2290a-1f58-4a9a-888e-d3ca3ea94522,2022-11-22 13:45:23,101.51.29.58,183.19.46.129,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),DDoS,Medium,False,Building hot work catch line call.,Recovered
473224ed-f2be-4917-b898-1e9215d243ce,2020-06-12 21:50:23,71.128.100.12,5.164.80.208,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tt-RU) AppleWebKit/535.49.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.49.1",DDoS,Low,True,Word itself chair two.,Blocked
8d20c3b1-369e-44b0-9288-55663c6aeca2,2020-08-08 01:39:01,165.104.228.82,218.246.134.25,Opera/9.60.(X11; Linux x86_64; eo-US) Presto/2.9.161 Version/12.00,Malware,Critical,False,Travel past base million crime goal.,Blocked
8c4b976f-18e4-4737-9a09-f087f2353e3b,2022-08-22 18:00:20,171.193.70.94,33.179.223.232,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),Insider Threat,Critical,False,Speech ago our number should discuss.,Recovered
00b999ea-1361-4cc3-b3f6-544d375285c8,2022-06-23 14:34:06,196.39.109.22,220.185.205.12,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),Ransomware,Medium,False,Center purpose what economic institution learn.,Blocked
04a3fcd7-a247-4882-ac39-7332ecd7d768,2023-01-30 06:48:09,213.49.180.217,14.13.225.186,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/52.0.833.0 Safari/535.2",Phishing,Medium,False,Impact alone say.,Blocked
6d7b0802-f096-4e3d-a7a0-f82e0f3673ed,2022-03-27 16:00:55,136.145.222.111,200.70.2.206,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6; rv:1.9.3.20) Gecko/2021-07-03 12:27:53 Firefox/3.8,DDoS,Critical,False,Section design community rate.,Eradicated
88ba1d46-f7fc-4ab8-9c43-f4301477d43a,2021-01-04 03:22:17,164.208.124.144,221.34.159.216,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/41.0.889.0 Safari/532.1",Ransomware,Critical,False,Effect end group able produce occur may.,Contained
cfa24928-b072-431a-a8a0-0e476f0e5ed5,2023-09-04 07:14:37,125.37.88.155,59.170.12.138,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2023-04-13 22:23:48 Firefox/3.8,Insider Threat,Low,False,Campaign including suffer hotel community nor trade.,Eradicated
9ef1eea3-9795-47a7-89f5-5637fb4befe6,2021-03-06 19:15:26,206.34.78.96,69.182.49.216,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/63.0.838.0 Mobile/56N067 Safari/531.2",DDoS,Critical,False,Chance event door probably floor yourself.,Blocked
9d912f44-9f5c-48a4-8d26-12b769336604,2021-11-19 19:38:56,119.39.52.160,196.80.187.127,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.5h1483.0 Mobile/07H568 Safari/531.1",Phishing,Medium,False,Both PM available happen win.,Recovered
5e7251b1-461c-4f2e-880d-3d32299c376b,2020-12-02 14:11:23,81.141.203.58,43.20.48.158,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2022-11-15 15:43:45 Firefox/3.6.7,Ransomware,Low,False,Page treatment appear now happy.,Eradicated
a2d85592-a6a4-4596-af04-bf933148e43e,2023-07-18 05:32:05,43.44.117.141,157.46.166.54,Opera/9.51.(Windows NT 5.2; lij-IT) Presto/2.9.182 Version/11.00,Malware,High,False,Can tell store minute.,Blocked
9c0ac6fb-8c97-4e11-8a86-d375e3217bf8,2022-03-31 05:45:43,138.232.19.105,89.209.115.251,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),Malware,Critical,False,Six player poor direction campaign amount.,Eradicated
30d7a59e-26fd-49eb-a262-1398430c6c99,2021-06-21 13:51:01,73.144.122.174,130.236.59.209,Opera/9.69.(X11; Linux x86_64; ayc-PE) Presto/2.9.180 Version/10.00,Insider Threat,Medium,False,Business imagine together foreign forget five task none.,Blocked
8fe913f2-0258-4f04-aaf9-eb7ca925edb0,2023-01-19 17:12:09,90.189.22.162,163.161.17.57,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),Malware,Medium,False,Might but cause around individual.,Recovered
4100dd62-8f12-48cc-a2d1-5493c297b0a1,2023-08-01 11:20:51,150.237.97.245,156.19.77.39,Opera/8.82.(Windows 95; fil-PH) Presto/2.9.164 Version/10.00,Insider Threat,High,False,List test read.,Eradicated
68fb0549-dba6-4934-9a54-56aef1a507c3,2020-03-23 12:20:12,56.137.190.96,51.255.175.40,Opera/9.28.(X11; Linux i686; quz-PE) Presto/2.9.175 Version/12.00,Insider Threat,Critical,False,So huge recently old play speak.,Eradicated
2a6730af-cd4f-434b-91da-70c564ba50c8,2021-01-02 13:52:46,149.4.234.207,14.216.131.39,Opera/9.76.(X11; Linux i686; fa-IR) Presto/2.9.189 Version/10.00,Phishing,Medium,False,Fall southern nor across who lawyer.,Blocked
55564486-09fc-40ca-8e44-0d98bcdd157c,2020-04-16 19:52:22,136.160.164.68,92.18.80.98,Opera/8.50.(X11; Linux i686; gez-ER) Presto/2.9.168 Version/11.00,Ransomware,Medium,False,Body if assume pass challenge you.,Contained
6547c14b-d618-4de2-93cf-72f7975e97d0,2021-05-01 08:37:41,169.26.196.253,128.0.132.103,Opera/9.14.(X11; Linux i686; nr-ZA) Presto/2.9.162 Version/11.00,Malware,Low,False,On detail street indeed feel politics.,Blocked
af1655d8-1bfe-41e4-9f28-62f7cb3e5f1e,2020-05-04 07:51:16,132.104.84.176,168.154.198.48,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/20.0.880.0 Mobile/42N124 Safari/534.2",Phishing,Medium,False,It thus specific speak once visit.,Blocked
